student_rno,jaf_id,date_time
190001018,421,2021-03-07 13:45:01
190001018,651,2021-02-13 17:05:49
190001018,654,2021-02-05 07:51:25
190001018,678,2021-02-11 06:43:06
200001019,198,2021-01-30 23:33:09
200001019,390,2021-03-03 06:34:35
200001019,564,2021-02-24 20:28:25
210001020,595,2021-03-02 14:40:42
210001020,657,2021-03-14 12:07:49
190001021,22,2021-02-05 10:22:55
190001021,50,2021-02-13 13:47:19
190001021,160,2021-01-17 22:11:55
190001021,334,2021-01-26 17:01:43
190001021,391,2021-01-25 15:51:13
190001021,405,2021-02-15 06:20:27
190001021,618,2021-02-12 15:36:13
190001021,633,2021-02-02 16:29:08
170001022,688,2021-02-28 22:58:40
200001023,146,2021-02-02 01:19:30
200001023,400,2021-02-10 00:41:11
200001023,525,2021-02-17 11:08:58
210001024,50,2021-01-21 05:12:38
210001024,85,2021-02-28 11:55:55
210001024,511,2021-02-02 10:52:48
210001024,528,2021-02-15 06:24:09
210001025,72,2021-02-02 19:28:07
210001026,103,2021-02-26 23:18:54
210001026,184,2021-02-26 07:44:33
210001026,494,2021-02-14 09:58:40
210001027,119,2021-03-03 06:26:12
210001027,591,2021-03-07 04:51:16
210001027,691,2021-02-09 17:22:12
190001028,35,2021-03-01 12:14:19
190001028,148,2021-03-04 15:57:37
190001028,620,2021-02-09 13:23:42
190001029,26,2021-02-08 16:39:30
190001029,570,2021-02-26 20:30:21
210001031,321,2021-03-09 15:33:37
210001031,396,2021-01-27 02:18:08
210001031,543,2021-02-05 01:38:54
210001032,101,2021-02-17 02:04:54
210001032,688,2021-01-30 11:44:54
210001033,270,2021-03-10 05:53:24
210001034,377,2021-01-25 06:30:33
210001034,679,2021-02-18 00:02:52
180001035,3,2021-02-06 01:07:08
180001035,185,2021-02-28 03:38:37
210001036,363,2021-02-10 12:49:51
210001036,500,2021-03-05 01:20:39
190001037,277,2021-02-07 04:31:23
190001037,279,2021-02-26 20:30:54
190001037,556,2021-01-16 13:45:11
190001038,61,2021-03-02 03:56:34
190001038,113,2021-01-21 11:35:58
190001038,226,2021-02-17 01:04:30
190001038,564,2021-02-27 14:15:51
190001038,685,2021-02-04 11:39:02
190001039,77,2021-02-03 04:40:33
190001039,213,2021-01-20 10:50:39
190001039,476,2021-03-07 22:11:08
210001040,649,2021-01-25 15:18:20
200001041,247,2021-03-05 21:09:56
200001041,686,2021-02-21 07:37:32
190001042,15,2021-02-26 03:37:47
190001042,275,2021-02-14 09:11:34
190001042,509,2021-02-27 19:26:54
190001042,614,2021-02-23 20:30:33
190001042,637,2021-02-05 11:12:45
210001043,242,2021-03-05 04:29:15
210001043,275,2021-02-28 23:18:41
210001043,440,2021-02-05 18:58:59
180001044,604,2021-02-19 02:37:25
200001045,132,2021-02-05 14:27:36
200001045,290,2021-03-01 11:01:10
200001045,331,2021-02-08 14:10:43
200001045,529,2021-02-11 13:18:25
200001045,565,2021-03-04 07:47:39
190001046,247,2021-02-26 04:37:14
190001046,436,2021-02-17 19:57:15
200001047,299,2021-03-02 17:03:38
200001047,322,2021-02-28 01:30:23
210001048,549,2021-01-23 03:27:11
190001049,37,2021-02-12 23:50:10
210001050,87,2021-03-05 19:23:29
210001050,153,2021-03-06 09:24:31
210001050,178,2021-02-18 04:14:23
210001050,221,2021-01-28 19:17:04
210001050,276,2021-02-12 06:57:59
210001050,608,2021-02-21 20:38:24
210001051,15,2021-02-28 05:35:40
210001051,58,2021-02-14 09:59:57
210001052,166,2021-02-17 12:44:25
210001052,689,2021-03-02 00:17:05
200001053,30,2021-02-07 14:38:14
200001053,135,2021-03-04 15:49:23
200001053,171,2021-03-04 08:03:41
200001053,275,2021-02-27 01:11:01
200001053,525,2021-03-09 17:50:56
200001053,561,2021-02-27 04:28:50
200001053,674,2021-03-03 14:07:03
170001054,108,2021-02-02 03:09:55
190001055,130,2021-02-09 02:38:33
190001055,141,2021-02-07 16:10:33
190001055,307,2021-02-02 15:16:58
190001055,433,2021-01-23 02:37:07
190001055,477,2021-01-24 21:53:49
210001056,86,2021-02-04 05:22:56
210001056,197,2021-03-11 21:00:57
210001056,305,2021-02-10 22:24:53
210001056,442,2021-03-05 01:48:33
210001056,643,2021-02-22 00:10:01
210001057,486,2021-02-16 19:47:52
190001059,223,2021-02-22 04:17:01
190001059,614,2021-02-13 00:12:08
190001060,3,2021-02-27 19:15:27
190001060,107,2021-02-11 03:55:50
190001060,226,2021-02-10 02:40:01
190001060,271,2021-02-13 07:28:44
190001060,446,2021-03-01 00:42:49
190001061,54,2021-01-25 01:59:17
190001061,132,2021-02-20 01:46:52
190001061,321,2021-02-27 16:10:57
190001061,382,2021-02-19 13:40:43
190001061,390,2021-02-11 23:36:18
190001061,595,2021-02-04 06:34:52
190001061,614,2021-01-31 01:43:18
190001061,627,2021-03-01 09:02:23
190001061,657,2021-02-17 05:31:30
180001062,293,2021-02-19 03:53:45
180001062,358,2021-02-12 17:01:38
180001062,500,2021-02-16 19:21:46
180001062,510,2021-03-11 11:33:45
190001063,137,2021-02-21 06:02:41
190001063,199,2021-02-23 20:53:05
190001063,215,2021-02-07 01:31:37
210001064,72,2021-02-20 12:27:24
210001064,343,2021-02-06 19:26:21
210001064,556,2021-01-28 21:16:15
210001064,594,2021-02-10 09:03:19
190001065,146,2021-02-23 14:01:21
190001065,217,2021-02-18 00:28:57
190001065,543,2021-02-10 08:51:49
190001065,683,2021-02-11 09:49:45
210001066,245,2021-02-16 03:33:29
210001067,232,2021-02-15 04:34:29
210001067,354,2021-02-16 23:25:53
210001068,318,2021-01-23 12:00:49
210001068,428,2021-03-05 07:46:36
210001069,233,2021-02-17 10:20:37
210001069,277,2021-02-12 16:43:41
210001069,606,2021-01-19 12:55:26
210001070,276,2021-02-14 11:21:17
210001070,378,2021-03-11 05:23:04
190001071,35,2021-02-02 07:21:51
210001072,551,2021-02-02 08:53:58
210001072,571,2021-02-17 07:44:27
210001073,286,2021-01-27 03:20:44
210001073,440,2021-01-31 11:42:56
210001073,620,2021-03-06 05:55:07
210001073,654,2021-01-31 20:19:35
180001074,340,2021-03-12 14:08:33
190001075,2,2021-01-27 11:59:53
190001075,277,2021-02-27 14:44:50
190001075,647,2021-02-13 03:05:16
210001076,253,2021-02-01 20:39:22
190001077,1,2021-02-02 04:16:49
190001077,57,2021-01-31 23:39:08
190001077,128,2021-02-03 15:35:22
190001077,219,2021-02-04 00:25:19
190001077,237,2021-03-08 01:41:05
190001077,674,2021-02-22 01:51:59
210001078,86,2021-01-31 07:41:45
210001078,537,2021-02-09 11:09:22
210001078,542,2021-02-03 11:48:36
180001079,111,2021-02-26 05:09:21
180001079,375,2021-02-07 18:41:50
210001080,279,2021-02-02 22:54:47
210001080,324,2021-01-31 02:39:20
210001080,480,2021-03-01 04:00:47
210001081,6,2021-01-22 05:07:13
210001081,35,2021-02-03 16:04:20
210001081,651,2021-03-03 19:49:25
210001082,454,2021-01-28 11:14:07
210001082,571,2021-01-25 21:13:35
190001083,528,2021-01-25 03:42:40
190001083,673,2021-02-03 23:43:23
200001084,117,2021-02-07 22:37:03
200001084,477,2021-02-26 22:59:00
200001084,632,2021-02-12 08:46:14
210001085,202,2021-02-26 09:28:39
210001085,317,2021-02-10 22:08:31
210001085,346,2021-02-12 16:15:06
210001085,380,2021-03-04 11:28:18
180001086,13,2021-02-08 06:43:47
180001086,69,2021-02-09 22:15:05
180001086,550,2021-01-30 10:13:31
180001086,575,2021-01-23 16:38:48
180001086,632,2021-02-17 16:52:30
210001088,132,2021-01-24 02:04:47
210001088,163,2021-02-22 10:37:17
210001088,193,2021-02-13 11:24:05
210001088,570,2021-01-27 06:14:48
210001088,688,2021-02-03 15:49:25
210001090,7,2021-02-21 14:13:29
210001091,624,2021-01-24 14:00:51
210001092,87,2021-01-26 18:34:33
210001092,283,2021-02-25 19:36:51
210001092,554,2021-01-31 14:38:20
210001093,17,2021-02-05 06:18:07
210001093,56,2021-01-27 20:31:10
210001094,289,2021-01-29 04:51:38
210001094,409,2021-02-07 11:56:26
210001095,85,2021-02-27 03:45:34
210001095,224,2021-02-14 08:34:01
210001096,208,2021-03-02 08:32:38
210001096,406,2021-02-07 11:08:04
210001096,564,2021-03-09 15:26:16
210001097,12,2021-02-21 06:57:24
210001098,194,2021-02-12 18:59:46
210001098,606,2021-02-27 11:35:09
210001098,666,2021-01-24 00:37:37
190001099,184,2021-01-18 08:06:21
190001100,347,2021-02-25 13:50:27
190001100,674,2021-02-16 14:01:39
210001101,65,2021-03-03 07:13:50
210001101,304,2021-01-29 18:33:55
210001101,396,2021-02-21 15:08:47
210001102,4,2021-02-10 15:56:28
210001102,179,2021-01-28 11:02:47
190001103,135,2021-03-08 23:02:51
190001103,169,2021-01-28 04:06:01
190001103,568,2021-01-27 07:43:55
190001103,576,2021-02-25 07:46:49
180001104,84,2021-01-21 19:22:51
180001104,504,2021-02-06 19:13:27
180001104,629,2021-02-07 22:27:02
210001105,103,2021-02-20 00:55:11
210001105,357,2021-02-24 07:36:04
170001106,68,2021-02-05 13:06:47
170001106,523,2021-02-08 14:09:33
210001107,4,2021-02-02 07:25:00
210001107,31,2021-02-10 06:38:48
210001107,146,2021-02-27 23:23:54
190001108,428,2021-02-07 02:02:55
170001109,609,2021-02-01 05:06:53
190001110,510,2021-02-18 22:41:15
190001110,571,2021-01-28 09:19:23
180001111,7,2021-02-28 03:02:30
180001111,167,2021-03-01 22:24:08
180001111,207,2021-02-16 21:18:00
180001111,502,2021-02-05 04:32:20
180001111,544,2021-03-04 04:46:54
180001111,630,2021-02-15 19:31:35
180001112,308,2021-02-20 09:21:37
180001112,511,2021-02-23 09:56:13
210001113,56,2021-02-02 00:08:37
190001115,146,2021-02-13 20:20:02
190001115,181,2021-02-20 03:54:01
190001115,658,2021-02-05 09:44:39
210001116,1,2021-02-11 22:31:11
210001116,10,2021-01-30 00:55:00
210001116,268,2021-02-01 10:39:18
210001116,305,2021-03-04 20:18:36
210001116,340,2021-02-15 19:26:45
210001116,412,2021-02-01 19:57:28
180001117,400,2021-01-23 12:12:04
210001118,25,2021-03-01 18:20:17
210001118,87,2021-02-10 04:30:20
210001118,160,2021-01-18 12:37:48
210001118,371,2021-02-19 09:07:46
210001118,402,2021-02-17 21:34:03
190001119,46,2021-02-26 08:58:31
190001119,377,2021-03-02 05:57:35
190001119,405,2021-02-12 13:02:58
190001119,452,2021-02-27 19:37:23
190001119,582,2021-01-31 23:12:50
210001120,160,2021-01-18 04:59:44
210001120,571,2021-02-23 11:10:39
190001121,124,2021-01-18 22:57:05
190001121,446,2021-02-17 11:14:44
190001121,537,2021-02-17 17:24:20
190001123,50,2021-02-15 02:08:37
190001123,626,2021-02-13 04:16:55
210001124,595,2021-03-01 15:36:19
210001124,605,2021-02-21 20:16:21
210001124,688,2021-01-29 06:39:18
190001125,366,2021-02-22 01:01:11
190001125,402,2021-03-06 23:24:38
190001125,433,2021-02-18 13:58:06
190001125,619,2021-02-14 18:51:52
190001125,620,2021-03-12 09:20:42
210001126,1,2021-02-23 09:04:55
210001126,13,2021-02-01 18:01:44
210001126,94,2021-03-03 16:23:48
210001126,148,2021-02-27 03:56:51
210001126,245,2021-02-06 07:34:10
210001126,314,2021-02-01 23:04:04
210001126,382,2021-03-05 06:10:01
210001126,421,2021-02-14 07:17:05
210001127,85,2021-02-19 03:09:46
200001129,107,2021-02-14 15:56:33
200001129,226,2021-02-20 12:09:58
210001130,60,2021-02-06 18:16:01
210001130,124,2021-01-30 07:42:14
210001130,243,2021-01-26 19:12:28
210001130,304,2021-02-10 17:29:37
210001130,522,2021-02-06 05:39:12
210001130,523,2021-02-22 20:02:13
210001130,588,2021-02-18 19:37:16
210001130,685,2021-02-18 04:05:29
180001131,94,2021-02-13 05:18:45
180001131,224,2021-01-28 07:10:19
170001132,605,2021-02-08 22:44:47
210001133,78,2021-02-28 18:55:32
210001133,270,2021-02-21 12:56:16
210001133,294,2021-01-30 00:06:25
210001133,588,2021-01-22 03:52:12
210001133,665,2021-03-01 23:46:36
170001134,119,2021-02-19 00:27:35
170001134,318,2021-02-20 06:26:02
170001134,345,2021-02-27 04:26:44
170001134,606,2021-02-22 06:26:19
210001135,314,2021-02-24 05:17:13
170001136,9,2021-02-17 22:39:13
170001136,261,2021-02-16 03:22:56
170001136,358,2021-02-24 02:35:10
170001136,484,2021-02-27 04:31:45
170001136,561,2021-02-12 08:58:40
170001136,599,2021-02-14 16:25:42
210001137,54,2021-02-09 17:07:17
210001137,77,2021-02-21 15:50:34
210001137,428,2021-01-26 10:21:24
210001137,480,2021-01-26 16:25:57
210001137,491,2021-02-14 16:35:16
180001138,543,2021-02-05 17:30:40
200001139,171,2021-02-07 05:18:19
200001139,322,2021-02-26 02:51:25
200001139,442,2021-02-03 23:58:20
210001140,624,2021-02-24 15:26:19
190001142,62,2021-02-19 19:50:51
190001142,224,2021-02-13 05:33:29
210001143,177,2021-02-02 05:55:12
210001143,388,2021-03-08 05:17:27
210001143,562,2021-02-08 04:18:16
200001144,317,2021-01-18 18:41:24
200001144,480,2021-02-06 07:21:13
200001144,509,2021-03-01 15:37:04
210001145,86,2021-03-01 02:34:19
210001145,409,2021-02-12 12:54:05
210001145,537,2021-02-08 22:06:43
210001146,13,2021-02-13 02:06:13
210001146,242,2021-02-06 07:29:22
210001146,673,2021-02-28 23:17:32
210001147,289,2021-02-06 13:54:32
210001147,494,2021-02-22 11:41:09
210001147,636,2021-02-12 10:15:36
210001147,687,2021-02-02 23:48:53
190001148,290,2021-02-01 23:01:47
190001148,388,2021-03-06 03:04:08
210001149,334,2021-01-27 08:25:57
210001149,400,2021-01-26 19:06:16
210001150,35,2021-02-21 09:29:39
190001152,24,2021-01-31 18:03:14
190001152,436,2021-03-01 09:20:31
180001153,103,2021-03-06 13:28:49
210001154,184,2021-02-13 14:22:53
190001156,190,2021-02-13 04:54:39
210001157,64,2021-02-16 10:11:06
210001157,410,2021-02-11 22:58:42
190001158,76,2021-02-13 21:47:47
190001158,544,2021-02-14 15:34:01
190001159,195,2021-02-28 04:41:37
190001159,223,2021-02-15 08:18:09
190001159,309,2021-03-11 19:08:57
190001159,637,2021-02-13 15:54:02
190001159,683,2021-03-03 20:58:50
210001160,452,2021-02-08 04:26:01
170001161,308,2021-03-03 10:54:45
170001161,573,2021-01-31 12:57:34
170001161,671,2021-02-10 15:34:45
180001162,171,2021-02-28 06:10:52
180001162,207,2021-02-10 03:22:39
180001162,335,2021-02-05 14:40:31
180001162,396,2021-02-04 13:40:55
180001162,446,2021-02-27 06:04:24
180001162,601,2021-03-07 06:48:33
180001162,629,2021-02-26 20:09:06
210001163,37,2021-02-22 21:38:04
210001164,375,2021-03-11 23:29:47
210001164,468,2021-01-30 21:16:12
170001165,27,2021-02-28 16:21:03
170001165,163,2021-02-15 01:13:48
210001166,3,2021-01-21 18:35:01
210001166,309,2021-02-19 13:30:17
210001166,320,2021-02-14 07:28:58
210001166,629,2021-02-18 11:35:55
190001167,37,2021-02-16 06:14:22
190001167,52,2021-02-26 21:41:33
190001167,63,2021-02-01 05:40:49
190001167,113,2021-02-20 01:17:51
190001167,219,2021-02-18 08:05:28
210001168,141,2021-02-09 12:40:50
210001168,529,2021-03-02 04:58:18
210001168,592,2021-01-17 20:04:12
210001168,666,2021-01-28 18:37:59
210001169,23,2021-01-20 10:34:41
210001169,167,2021-01-17 21:28:45
210001169,318,2021-02-06 02:00:17
210001169,399,2021-02-16 19:07:33
190001170,75,2021-01-29 11:24:25
190001170,131,2021-03-07 18:44:57
190001170,149,2021-01-29 18:51:59
190001170,523,2021-02-15 02:32:31
210001171,219,2021-03-05 14:28:36
190001172,651,2021-02-23 15:10:44
190001173,253,2021-02-25 20:03:05
210001174,31,2021-02-13 05:40:57
210001174,357,2021-02-23 12:28:13
210001174,580,2021-01-31 07:46:08
210001174,627,2021-02-10 10:38:29
210001175,63,2021-03-07 08:24:32
210001175,84,2021-03-02 08:35:36
210001175,125,2021-02-21 10:49:12
210001175,193,2021-02-25 15:56:30
200001176,224,2021-01-30 20:00:30
200001176,442,2021-02-14 17:30:26
200001176,559,2021-02-27 03:10:14
200001176,665,2021-02-19 04:17:30
200001176,671,2021-02-24 00:52:56
210001177,11,2021-03-12 04:26:34
210001177,46,2021-02-16 09:35:44
210001177,596,2021-03-01 01:18:39
210001177,632,2021-01-27 02:23:44
210001177,673,2021-01-16 14:43:46
210001178,198,2021-02-21 06:02:08
210001178,636,2021-02-16 22:56:16
210001178,643,2021-02-15 23:58:09
200001179,294,2021-01-27 02:57:43
200001179,442,2021-02-19 10:20:11
180001180,28,2021-03-05 00:01:10
180001180,164,2021-01-31 04:30:42
210001181,3,2021-02-13 00:28:43
210001181,54,2021-02-16 08:19:49
210001181,218,2021-02-14 05:40:25
210001181,340,2021-02-28 04:57:51
210001181,405,2021-02-26 09:37:49
210001181,527,2021-02-01 02:25:28
210001181,541,2021-01-21 23:44:38
210001181,561,2021-01-31 06:56:53
190001182,75,2021-02-26 05:16:23
190001182,87,2021-03-04 04:00:56
190001183,141,2021-02-20 13:57:23
210001184,592,2021-02-24 00:16:59
210001184,624,2021-01-29 03:04:22
210001185,138,2021-01-27 09:01:44
210001185,146,2021-02-28 14:31:33
210001185,411,2021-01-24 21:47:19
210001185,471,2021-01-25 15:38:25
210001185,495,2021-01-29 13:55:50
210001185,511,2021-03-01 00:42:41
210001185,550,2021-02-17 09:17:06
170001186,117,2021-03-02 05:51:49
170001186,334,2021-01-22 12:20:36
170001186,376,2021-02-02 22:54:08
170001186,485,2021-03-08 08:09:50
190001187,188,2021-02-10 13:48:36
190001187,231,2021-01-30 15:11:14
210001188,35,2021-03-05 09:23:23
210001188,590,2021-02-24 06:12:17
210001188,609,2021-02-13 14:56:43
210001188,629,2021-02-05 15:59:19
210001189,335,2021-02-20 21:18:01
210001189,483,2021-03-02 01:51:27
210001190,1,2021-02-18 02:21:19
210001190,149,2021-02-24 01:03:11
210001190,491,2021-02-11 20:00:13
190001191,163,2021-02-03 07:45:50
190001191,363,2021-02-15 03:52:59
190001191,652,2021-02-03 21:38:13
190001192,160,2021-01-27 12:19:53
190001192,549,2021-02-14 09:46:28
190001192,577,2021-01-29 03:44:48
190001193,491,2021-02-12 18:46:21
190001195,308,2021-01-31 13:49:35
180001196,56,2021-02-18 04:13:35
180001196,77,2021-02-22 12:29:36
180001196,87,2021-02-27 03:25:43
210001197,491,2021-02-24 03:00:48
210001198,299,2021-02-03 14:13:32
210001199,14,2021-01-28 06:58:55
210001199,69,2021-03-03 03:54:13
210001200,433,2021-02-27 13:31:06
210001200,485,2021-02-20 04:07:26
190001201,217,2021-02-20 19:38:06
190001201,402,2021-02-14 16:40:00
190001201,580,2021-02-25 15:03:33
210001202,17,2021-03-05 15:14:42
210001202,218,2021-02-02 15:48:00
210001202,232,2021-03-11 14:19:20
210001202,485,2021-03-09 10:08:45
210001202,528,2021-02-17 14:50:22
210001202,536,2021-01-29 00:01:43
210001202,688,2021-02-08 11:46:33
190001203,54,2021-02-22 21:03:32
190001204,87,2021-02-09 21:24:41
190001204,283,2021-03-06 08:35:22
190001204,400,2021-02-07 18:50:56
210001205,86,2021-01-15 07:39:26
210001205,435,2021-02-10 01:56:22
210001205,505,2021-02-10 17:15:07
210001205,637,2021-02-22 19:24:57
210001206,279,2021-03-02 02:41:31
210001206,309,2021-02-25 14:16:25
210001206,331,2021-02-13 16:46:25
210001206,345,2021-02-22 00:22:39
210001207,62,2021-03-05 02:38:53
210001207,166,2021-02-26 20:24:30
210001208,27,2021-02-25 08:50:25
210001208,78,2021-02-05 02:55:50
210001208,188,2021-01-29 13:59:20
210001208,205,2021-02-14 07:04:51
210001208,554,2021-02-10 21:59:19
170001209,4,2021-01-31 06:53:01
170001209,171,2021-02-12 00:16:36
170001209,205,2021-02-17 02:54:13
170001209,212,2021-03-05 13:05:18
170001209,293,2021-02-13 00:50:15
170001209,294,2021-02-02 11:13:12
170001209,378,2021-03-03 09:59:44
170001209,430,2021-02-28 10:08:25
190001210,191,2021-02-15 01:36:30
180001211,213,2021-02-14 19:51:04
180001211,331,2021-02-28 19:59:19
180001211,380,2021-03-02 16:17:15
180001211,500,2021-02-25 18:10:03
180001211,666,2021-03-01 14:18:58
190001212,199,2021-03-04 16:48:20
190001212,582,2021-01-28 03:38:23
180001213,132,2021-02-18 01:16:56
180001213,165,2021-02-17 07:48:03
180001213,202,2021-03-10 14:08:31
210001214,24,2021-01-18 16:06:18
210001214,85,2021-01-30 02:43:23
210001214,375,2021-02-26 14:55:19
210001214,636,2021-01-30 22:19:36
190001215,88,2021-02-27 17:50:47
190001215,349,2021-03-06 07:15:28
190001215,430,2021-02-24 15:59:58
210001216,201,2021-02-05 20:25:50
210001216,489,2021-02-27 20:38:51
210001216,655,2021-02-09 09:33:16
210001217,685,2021-02-16 12:24:31
190001218,406,2021-02-23 00:37:34
190001218,592,2021-01-25 17:09:44
200001219,28,2021-02-23 02:36:26
200001219,575,2021-01-21 08:30:11
190001220,2,2021-02-20 21:36:29
190001220,184,2021-01-23 05:18:34
190001220,231,2021-01-21 05:42:53
190001220,492,2021-02-02 00:12:26
190001220,504,2021-01-25 03:11:55
190001220,601,2021-03-01 06:13:50
190001220,604,2021-03-09 20:45:35
190001220,666,2021-02-21 05:40:06
190001220,687,2021-03-01 17:25:07
190001221,14,2021-03-08 03:10:26
190001221,79,2021-02-17 12:21:06
190001221,613,2021-01-30 01:26:27
190001222,131,2021-03-09 10:57:15
190001222,436,2021-02-22 03:55:36
190001222,451,2021-02-20 01:27:19
190001222,525,2021-02-08 06:26:54
190001222,526,2021-02-27 03:53:30
190001222,536,2021-03-05 04:45:10
190001222,556,2021-01-27 06:55:02
190001223,277,2021-02-24 14:52:13
190001223,599,2021-02-19 14:47:25
190001224,318,2021-02-21 06:56:15
190001224,483,2021-02-07 06:28:56
210001225,2,2021-02-04 16:35:04
210001225,184,2021-01-29 13:16:30
210001225,561,2021-02-26 00:14:33
210001225,652,2021-02-13 19:38:31
210001226,251,2021-03-01 10:07:55
210001227,188,2021-03-05 19:43:56
210001227,384,2021-02-11 06:42:03
210001227,411,2021-02-27 11:02:25
210001227,603,2021-02-04 02:17:38
210001229,358,2021-02-16 01:54:36
210001229,541,2021-01-28 00:41:20
210001229,592,2021-02-14 06:25:12
190001230,25,2021-02-04 06:14:52
190001230,94,2021-02-26 02:39:37
190001230,185,2021-02-05 15:47:23
190001230,526,2021-01-30 20:40:28
190001230,584,2021-02-11 21:30:11
210001231,203,2021-02-21 17:51:21
210001231,527,2021-02-19 08:14:10
210001231,592,2021-02-08 05:56:24
210001231,596,2021-02-06 19:30:07
210001231,657,2021-02-25 00:29:00
210001232,299,2021-03-07 02:15:31
210001232,643,2021-03-01 00:07:15
190001233,246,2021-02-11 11:10:24
190001233,671,2021-01-31 03:38:02
190001234,76,2021-02-02 11:05:14
190001234,292,2021-02-03 23:39:24
210001235,142,2021-02-06 16:17:23
210001235,149,2021-01-27 02:33:26
210001235,190,2021-02-20 22:31:29
210001235,268,2021-03-04 02:06:18
210001235,435,2021-02-21 21:14:43
210001235,590,2021-02-13 03:51:42
210001236,221,2021-02-17 09:50:49
210001236,492,2021-02-07 22:59:52
210001236,575,2021-02-01 13:40:51
210001238,27,2021-02-02 19:42:39
210001239,118,2021-02-02 17:38:20
210001239,305,2021-02-27 11:47:04
190001240,118,2021-02-22 04:10:15
190001240,237,2021-03-06 08:22:48
210001241,32,2021-01-28 05:40:12
210001241,50,2021-01-28 20:57:55
210001241,405,2021-02-12 22:44:19
210001241,629,2021-02-28 01:00:03
190001242,58,2021-02-28 23:03:31
190001242,152,2021-02-06 12:24:55
190001242,194,2021-01-25 21:11:28
210001243,212,2021-02-01 12:34:18
210001243,376,2021-02-28 09:48:29
210001243,595,2021-03-01 15:02:38
200001244,119,2021-02-28 00:04:35
210001245,124,2021-02-17 14:56:44
210001245,219,2021-02-12 08:17:33
210001245,308,2021-02-06 22:49:24
210001245,309,2021-02-25 12:48:44
210001245,468,2021-03-03 12:34:55
210001245,598,2021-02-27 05:00:41
210001246,226,2021-02-06 19:24:57
210001246,496,2021-02-05 14:50:01
210001246,550,2021-02-13 13:11:29
210001246,620,2021-02-15 17:15:53
210001246,679,2021-02-11 00:21:58
190001247,35,2021-01-26 07:05:59
190001247,299,2021-01-29 06:37:46
190001247,363,2021-02-15 03:55:05
190001247,531,2021-02-19 21:35:39
190001247,612,2021-03-03 19:54:01
190001247,624,2021-03-01 06:59:03
210001248,335,2021-03-13 15:22:14
210001248,652,2021-02-07 02:46:36
210001248,657,2021-02-26 09:33:34
190001249,132,2021-02-13 17:49:57
190001249,375,2021-02-13 12:13:38
200001250,94,2021-02-26 01:10:21
200001250,565,2021-02-14 01:57:15
200001251,87,2021-02-15 12:30:10
200001251,556,2021-01-31 01:18:01
200001251,626,2021-01-28 05:22:49
170001252,64,2021-01-25 03:16:00
210001253,40,2021-02-14 19:10:23
210001253,97,2021-02-24 18:44:14
210001253,326,2021-01-30 19:11:28
210001253,584,2021-01-28 15:48:46
190001254,3,2021-02-16 10:07:38
190001254,188,2021-02-28 05:43:50
190001254,270,2021-02-23 15:13:55
190001254,551,2021-02-28 13:44:47
190001254,599,2021-03-04 14:50:25
190001254,612,2021-02-11 12:32:23
210001255,40,2021-02-20 05:02:22
210001255,142,2021-02-10 16:34:56
210001255,185,2021-02-25 20:40:29
210001255,349,2021-02-17 20:27:11
210001255,554,2021-02-17 22:40:03
210001255,649,2021-01-30 22:56:19
190001256,62,2021-02-25 14:33:23
190001256,591,2021-03-10 13:08:48
170001257,544,2021-02-04 01:15:44
210001258,151,2021-02-28 10:19:12
210001258,309,2021-02-16 15:31:51
210001258,483,2021-01-21 10:07:34
210001258,582,2021-01-21 21:42:56
210001258,596,2021-02-24 17:06:56
210001259,267,2021-02-26 09:10:38
190001260,57,2021-01-24 20:55:47
190001260,124,2021-02-03 14:53:11
190001260,675,2021-02-09 20:08:53
210001261,10,2021-02-06 14:17:59
210001261,305,2021-02-14 06:11:43
210001261,358,2021-02-22 07:58:46
190001262,317,2021-01-28 19:59:19
210001263,151,2021-02-16 04:50:01
210001263,390,2021-02-14 11:38:08
210001263,523,2021-01-24 16:15:50
210001263,562,2021-01-31 12:42:45
210001264,220,2021-02-25 17:18:20
210001264,241,2021-03-03 01:31:34
210001264,562,2021-01-28 00:34:14
210001264,614,2021-02-14 07:52:44
210001265,657,2021-03-03 19:47:12
210001266,633,2021-01-30 15:25:34
210001266,684,2021-02-13 18:15:18
210001266,691,2021-02-05 21:16:27
200001267,135,2021-02-10 03:36:10
200001267,137,2021-01-19 13:53:28
200001267,190,2021-03-13 19:51:35
200001267,215,2021-02-13 22:27:10
200001267,323,2021-02-09 06:17:51
200001267,410,2021-03-06 20:38:38
210001268,42,2021-02-16 01:41:51
210001268,118,2021-02-19 02:02:10
210001268,286,2021-01-25 11:53:10
210001268,318,2021-01-25 07:34:45
210001268,343,2021-03-06 06:17:22
210001268,630,2021-02-27 15:38:27
200001269,63,2021-02-02 02:47:23
200001269,324,2021-02-06 14:31:19
200001269,542,2021-02-26 01:43:58
170001270,446,2021-03-02 17:08:58
170001270,603,2021-02-06 12:10:40
170001270,686,2021-01-19 15:16:04
170001270,687,2021-01-28 08:15:56
210001271,8,2021-02-09 23:40:49
170001272,402,2021-03-01 07:51:01
170001272,686,2021-01-18 04:23:04
190001273,68,2021-01-16 21:19:31
190001273,430,2021-02-19 12:08:08
190001273,492,2021-02-22 03:43:26
190001273,686,2021-02-13 08:43:53
210001274,531,2021-02-19 04:42:09
210001276,60,2021-03-01 08:44:31
190001277,83,2021-02-19 09:30:21
190001277,220,2021-02-19 11:30:09
190001277,276,2021-02-17 07:18:09
190001277,322,2021-01-26 02:20:30
